	HASH	FILE	ENV	RUN	SOFTWARE
cloud-gce-singularity	f63902aa224ba2ba4a4d860c099630f1	RTG/HG002.1.10M.fastq.gz	cloud-gce	3	singularity
cloud-gce-singularity	5af39e216b7fe8959553818ed53dbba9	RTG/container.HG003/index_files/rtg.css	cloud-gce	3	singularity
cloud-gce-singularity	3d584369b26d1d7d8b4ef1581e741bc1	RTG/container.HG003/index_files/Alignment-Score-Distribution-(Unmated-Only).png	cloud-gce	3	singularity
cloud-gce-singularity	1cc5a2043e6b4bc5ebf86f4b44ad6521	RTG/container.HG003/index_files/Mapping-Quality-(MAPQ)-Distribution.png	cloud-gce	3	singularity
cloud-gce-singularity	e1e3b86a8bc816e9aea7cb9327b76668	RTG/container.HG003/index_files/Alignment-Score-Distribution-(Mated-Only).png	cloud-gce	3	singularity
cloud-gce-singularity	1bdffd1b3f442bd9b3169fd5e6b99df8	RTG/container.HG003/index_files/Fragment-Length-Distribution.png	cloud-gce	3	singularity
cloud-gce-singularity	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.HG003/index_files/rtg_logo.png	cloud-gce	3	singularity
cloud-gce-singularity	c0c60e7edc61fb34919b1bb07315a4fa	RTG/container.HG003/alignments.bam	cloud-gce	3	singularity
cloud-gce-singularity	28c42fe8fb8fed6a783dd8397de6d7f5	RTG/container.HG003/alignments.bam.bai	cloud-gce	3	singularity
cloud-gce-singularity	5a8bd816bfc418d9ef9d37a0ddc6317e	RTG/container.HG003/progress	cloud-gce	3	singularity
cloud-gce-singularity	64c06c68f97aac19eb24bbb80fc0bce0	RTG/container.HG003/rgstats.tsv	cloud-gce	3	singularity
cloud-gce-singularity	db7de79782ce6350799b7c8764b97266	RTG/container.HG003/map.log	cloud-gce	3	singularity
cloud-gce-singularity	eb59c741f401fe0288f81c3c307bd99a	RTG/container.HG003/alignments.bam.calibration	cloud-gce	3	singularity
cloud-gce-singularity	d8a52e9555802612091634b183e8ced8	RTG/container.HG003/reportdata.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a396d3a5511e2377705467bf2a8fac7d	RTG/container.HG003/done	cloud-gce	3	singularity
cloud-gce-singularity	94ef316c4fc8ac0dc67dbe6a061d62a2	RTG/container.HG003/summary.txt	cloud-gce	3	singularity
cloud-gce-singularity	362f63c0e80b7276fc417ca415fe0b35	RTG/container.HG003/index.html	cloud-gce	3	singularity
cloud-gce-singularity	80b1259ad361cec9500ec0795ab7400b	RTG/HG002.2.10M.fastq.gz	cloud-gce	3	singularity
cloud-gce-singularity	3df1c251d6be508f28f76a562a393d4b	RTG/HG003.1.10M.fastq.gz	cloud-gce	3	singularity
cloud-gce-singularity	8db7bf4b21f0e11eebb0dda6b1128b84	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.bwt	cloud-gce	3	singularity
cloud-gce-singularity	358e44170f2729f732045ac3993362f8	Reference/kallisto_index	cloud-gce	3	singularity
cloud-gce-singularity	30bda345ff201f40aff5af7f8c8552e9	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sa	cloud-gce	3	singularity
cloud-gce-singularity	ac8817dea26a91365a7c7531c60ccb63	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/namedata0	cloud-gce	3	singularity
cloud-gce-singularity	a308f744d1f9511f1278d14ef08b0b73	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/suffixIndex0	cloud-gce	3	singularity
cloud-gce-singularity	65419fe7c5af016746918bf5e2fdccca	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/nameIndex0	cloud-gce	3	singularity
cloud-gce-singularity	549e15d4277b80bcb09139d0f1ea132f	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer0	cloud-gce	3	singularity
cloud-gce-singularity	8b940a7ac3e9c67072d66dd3d014f174	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/suffixdata0	cloud-gce	3	singularity
cloud-gce-singularity	641a6056ffe7742a915acab0037cc1e5	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata1	cloud-gce	3	singularity
cloud-gce-singularity	a48e0a1c2808083b2c0dff38a88fd9d0	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata3	cloud-gce	3	singularity
cloud-gce-singularity	b296f4f0ce9a31ffe559c92b0daac874	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/format.log	cloud-gce	3	singularity
cloud-gce-singularity	b217aba6fe3ce611203a6c2248c34883	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer2	cloud-gce	3	singularity
cloud-gce-singularity	5e977412c38097b01b448292c8fcc48c	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/sequenceIndex0	cloud-gce	3	singularity
cloud-gce-singularity	5cb6128a4df9530e00bd62ecf7d28514	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/progress	cloud-gce	3	singularity
cloud-gce-singularity	87676759368f792ebbe8f82698c43d65	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer3	cloud-gce	3	singularity
cloud-gce-singularity	b4457c1c172f2de9c59e8d239e05c810	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata2	cloud-gce	3	singularity
cloud-gce-singularity	43aff7e00d9a3f555ab10dae0e276b38	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/suffixpointer0	cloud-gce	3	singularity
cloud-gce-singularity	3cde02f316e6a1a82c179466be9bb496	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqdata0	cloud-gce	3	singularity
cloud-gce-singularity	a8eb0bed6f9529a940ac05eae457adc6	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/namepointer0	cloud-gce	3	singularity
cloud-gce-singularity	73c9c0a03fa26694cdc95c67eadca807	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/mainIndex	cloud-gce	3	singularity
cloud-gce-singularity	d6050f6d2b0e6cc9f4c4f676917bb731	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/done	cloud-gce	3	singularity
cloud-gce-singularity	255eef0bc7d49d9dff437bb548a6cbe4	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/seqpointer1	cloud-gce	3	singularity
cloud-gce-singularity	2504529379f4b5825f34fb58542ee0c0	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.sdf/summary.txt	cloud-gce	3	singularity
cloud-gce-singularity	9e6b9465dc708d92bf6d67e9c9fa9389	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa	cloud-gce	3	singularity
cloud-gce-singularity	0c81559f3cc600af2e79ac7dfb5a30c7	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.pac	cloud-gce	3	singularity
cloud-gce-singularity	6059c253ce2432bde7553846bfb4c18f	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.ann	cloud-gce	3	singularity
cloud-gce-singularity	4a46c297bfc0b29cb2f7eefedc360556	Reference/Homo_sapiens.GRCh38.dna.primary_assembly.fa.amb	cloud-gce	3	singularity
cloud-gce-singularity	d0c1782ecde72a7eb671336db7ff7733	Reference/gencode.v25.transcripts.fa	cloud-gce	3	singularity
cloud-gce-singularity	2d8ef6bd4590105abc0cb8e4916dbbcd	Kallisto/rna/bs_abundance_77.tsv	cloud-gce	3	singularity
cloud-gce-singularity	e87710e3ed0aee16a1fc5d06a1d48c8a	Kallisto/rna/bs_abundance_7.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a20dadb710d5e39f79ca7a852ec630a4	Kallisto/rna/bs_abundance_27.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4a729cfa98b252bfd47854e1780812c0	Kallisto/rna/bs_abundance_31.tsv	cloud-gce	3	singularity
cloud-gce-singularity	3f9a1e27f023e085d98af7ede0170ff1	Kallisto/rna/bs_abundance_45.tsv	cloud-gce	3	singularity
cloud-gce-singularity	80d6d490c6b0c00024a1a10516ada48e	Kallisto/rna/bs_abundance_80.tsv	cloud-gce	3	singularity
cloud-gce-singularity	199ea519eaf286ef5a4bc3196e8ada13	Kallisto/rna/bs_abundance_51.tsv	cloud-gce	3	singularity
cloud-gce-singularity	b6083f717661a499e246514329eeb3de	Kallisto/rna/bs_abundance_32.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a2edd216d3fc2ff886b1d9b13613e440	Kallisto/rna/bs_abundance_95.tsv	cloud-gce	3	singularity
cloud-gce-singularity	0d0088d49e613c0a58d59a407955d0de	Kallisto/rna/bs_abundance_48.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4d4caf3e5a2994563f10e1d71a42ca6f	Kallisto/rna/bs_abundance_42.tsv	cloud-gce	3	singularity
cloud-gce-singularity	9e86a392ebd4cfad9a913589c82401a6	Kallisto/rna/bs_abundance_89.tsv	cloud-gce	3	singularity
cloud-gce-singularity	dfd3889304a6acc755df1467d2e47150	Kallisto/rna/bs_abundance_19.tsv	cloud-gce	3	singularity
cloud-gce-singularity	734689a911d412db88edd1c6e0537e4d	Kallisto/rna/bs_abundance_96.tsv	cloud-gce	3	singularity
cloud-gce-singularity	788a7674e57d4f88aa5846d95670a8f7	Kallisto/rna/bs_abundance_75.tsv	cloud-gce	3	singularity
cloud-gce-singularity	8a9ca562e39c21ed6fcb88ea035bdd75	Kallisto/rna/bs_abundance_74.tsv	cloud-gce	3	singularity
cloud-gce-singularity	ab71304be29a4b8e87e745d36e5f6fb2	Kallisto/rna/bs_abundance_33.tsv	cloud-gce	3	singularity
cloud-gce-singularity	d167dd804e069aff35d4cad0c7c7b24c	Kallisto/rna/abundance.tsv	cloud-gce	3	singularity
cloud-gce-singularity	802c5ee8560f8b82a3b3201581096529	Kallisto/rna/bs_abundance_63.tsv	cloud-gce	3	singularity
cloud-gce-singularity	c40047cf6947487fa41b9538d82e2bbc	Kallisto/rna/bs_abundance_84.tsv	cloud-gce	3	singularity
cloud-gce-singularity	730885e0ca86b45279c9f355d95dc980	Kallisto/rna/bs_abundance_68.tsv	cloud-gce	3	singularity
cloud-gce-singularity	6c033a881c3b7daf0348c5f8f78c99f0	Kallisto/rna/bs_abundance_6.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4e4d2dab185fff53bcf7e5242c1f9b55	Kallisto/rna/bs_abundance_30.tsv	cloud-gce	3	singularity
cloud-gce-singularity	90677201945b58c88f409d1f8047f824	Kallisto/rna/bs_abundance_67.tsv	cloud-gce	3	singularity
cloud-gce-singularity	ce16f19131628e8f336d19879eadb1c3	Kallisto/rna/bs_abundance_37.tsv	cloud-gce	3	singularity
cloud-gce-singularity	92cfa9af71859d79b2b0ad9625daeae5	Kallisto/rna/bs_abundance_64.tsv	cloud-gce	3	singularity
cloud-gce-singularity	6cf49eba25bf6bd774a8f8a7b1b3c768	Kallisto/rna/bs_abundance_72.tsv	cloud-gce	3	singularity
cloud-gce-singularity	319b9c07e16fe8a507e3dfc15e777778	Kallisto/rna/bs_abundance_35.tsv	cloud-gce	3	singularity
cloud-gce-singularity	66336ba2b5a274b34349c62f28823172	Kallisto/rna/bs_abundance_17.tsv	cloud-gce	3	singularity
cloud-gce-singularity	3eb5683a3b8fa9310e4b4d6346867fe2	Kallisto/rna/bs_abundance_78.tsv	cloud-gce	3	singularity
cloud-gce-singularity	fed235ef2f9a10ef084860615a1aaeff	Kallisto/rna/bs_abundance_98.tsv	cloud-gce	3	singularity
cloud-gce-singularity	2dfc5936c6c5dd77ec1ce65d9b9be236	Kallisto/rna/bs_abundance_66.tsv	cloud-gce	3	singularity
cloud-gce-singularity	b8fa800d662d4ba0345ec29f8d39f40e	Kallisto/rna/bs_abundance_59.tsv	cloud-gce	3	singularity
cloud-gce-singularity	24c54ab25435d8d0ee97428517c6f89a	Kallisto/rna/bs_abundance_91.tsv	cloud-gce	3	singularity
cloud-gce-singularity	bfc722717686c9e5a537de83723004e3	Kallisto/rna/bs_abundance_43.tsv	cloud-gce	3	singularity
cloud-gce-singularity	55a1d899553bc43d551e6113e9a1367b	Kallisto/rna/bs_abundance_25.tsv	cloud-gce	3	singularity
cloud-gce-singularity	1a44708343065034bbce65efa2ad4a29	Kallisto/rna/bs_abundance_21.tsv	cloud-gce	3	singularity
cloud-gce-singularity	10ef3e1ad9faf27c60791f6604415f14	Kallisto/rna/bs_abundance_34.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4864f69c1e577666785a35330742ba6d	Kallisto/rna/bs_abundance_60.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4e84c0ffb3432b3325b6d4fe4a21bc5d	Kallisto/rna/bs_abundance_5.tsv	cloud-gce	3	singularity
cloud-gce-singularity	06d9a55b8372e71df1b8e3e5e08996a7	Kallisto/rna/bs_abundance_39.tsv	cloud-gce	3	singularity
cloud-gce-singularity	c48d69e96b9b9d4e0cbac7fad0df58dc	Kallisto/rna/bs_abundance_26.tsv	cloud-gce	3	singularity
cloud-gce-singularity	1c3f3cbd5011325260fa70c59de81be9	Kallisto/rna/bs_abundance_1.tsv	cloud-gce	3	singularity
cloud-gce-singularity	43c78eabdb9b2935ae7cf9c73a072541	Kallisto/rna/bs_abundance_81.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4f1dde81c9f666d55d7dd8da169594e1	Kallisto/rna/bs_abundance_2.tsv	cloud-gce	3	singularity
cloud-gce-singularity	335fe97c5911cda157e46b23ca72dc3e	Kallisto/rna/bs_abundance_23.tsv	cloud-gce	3	singularity
cloud-gce-singularity	929364556cbe385fc5fd1c5dec556be4	Kallisto/rna/bs_abundance_16.tsv	cloud-gce	3	singularity
cloud-gce-singularity	e96f5c1bd93a5d0a93b7bc9d2301c9ef	Kallisto/rna/bs_abundance_18.tsv	cloud-gce	3	singularity
cloud-gce-singularity	985d5e66dea94e8b6ef74fc243cb2b96	Kallisto/rna/bs_abundance_61.tsv	cloud-gce	3	singularity
cloud-gce-singularity	6e4af21293c1564bf75f86c3204714b0	Kallisto/rna/bs_abundance_69.tsv	cloud-gce	3	singularity
cloud-gce-singularity	db2ef870a8827a2d9dbda5d3b68447a9	Kallisto/rna/bs_abundance_93.tsv	cloud-gce	3	singularity
cloud-gce-singularity	8deb54a3a2c79e5ed3493a40534abc2a	Kallisto/rna/bs_abundance_87.tsv	cloud-gce	3	singularity
cloud-gce-singularity	71b0982fe6a1d223ef1e47301d3f3fbd	Kallisto/rna/bs_abundance_56.tsv	cloud-gce	3	singularity
cloud-gce-singularity	76362ec0ab8e4290f76eb2932d7525ec	Kallisto/rna/bs_abundance_88.tsv	cloud-gce	3	singularity
cloud-gce-singularity	feb1ffede118525e6b26d54156886521	Kallisto/rna/bs_abundance_38.tsv	cloud-gce	3	singularity
cloud-gce-singularity	ded92286ea003c8e346b4109e8cb80e3	Kallisto/rna/bs_abundance_94.tsv	cloud-gce	3	singularity
cloud-gce-singularity	6bb6d58a7afa0fa43c2f372b2db70f09	Kallisto/rna/bs_abundance_57.tsv	cloud-gce	3	singularity
cloud-gce-singularity	687f0cd866dcff4b4ad8106e8695991e	Kallisto/rna/bs_abundance_99.tsv	cloud-gce	3	singularity
cloud-gce-singularity	e8462953694888c5ebf1a6787c7bb03d	Kallisto/rna/bs_abundance_10.tsv	cloud-gce	3	singularity
cloud-gce-singularity	c53da1daff78e41804e6bddba11413f0	Kallisto/rna/bs_abundance_3.tsv	cloud-gce	3	singularity
cloud-gce-singularity	c31c59cba6a0387b07a4ae7acbf85621	Kallisto/rna/bs_abundance_22.tsv	cloud-gce	3	singularity
cloud-gce-singularity	0273c64c740e68fb6f6044547c88afb6	Kallisto/rna/bs_abundance_97.tsv	cloud-gce	3	singularity
cloud-gce-singularity	fce31e49fadbd960570313b13737937a	Kallisto/rna/bs_abundance_54.tsv	cloud-gce	3	singularity
cloud-gce-singularity	39e670b0b5f514d952a44bc293f0a679	Kallisto/rna/bs_abundance_40.tsv	cloud-gce	3	singularity
cloud-gce-singularity	dea19ec730f808d2fe549fd0be88dde0	Kallisto/rna/bs_abundance_44.tsv	cloud-gce	3	singularity
cloud-gce-singularity	5f497e6d12b26773dd2dde1b66bbf978	Kallisto/rna/bs_abundance_79.tsv	cloud-gce	3	singularity
cloud-gce-singularity	ed4ce0b9d6b76842ea9e07ff3665a691	Kallisto/rna/bs_abundance_76.tsv	cloud-gce	3	singularity
cloud-gce-singularity	e3e606afbf4370f25959e407180ad949	Kallisto/rna/bs_abundance_28.tsv	cloud-gce	3	singularity
cloud-gce-singularity	796eb63b046b60298292eb40228f4f0d	Kallisto/rna/bs_abundance_29.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a78df60df603f11bf0a6797b62bf7900	Kallisto/rna/bs_abundance_90.tsv	cloud-gce	3	singularity
cloud-gce-singularity	1e47fc7fbd41ad3264faf9cad25de4bd	Kallisto/rna/bs_abundance_41.tsv	cloud-gce	3	singularity
cloud-gce-singularity	cc4d924a4cc395d34d064b882b83250d	Kallisto/rna/bs_abundance_9.tsv	cloud-gce	3	singularity
cloud-gce-singularity	32a0182e6b1c6ba06ea3a7c641e371e3	Kallisto/rna/bs_abundance_52.tsv	cloud-gce	3	singularity
cloud-gce-singularity	575fb31e52fe5b41ea27b249488ef2ae	Kallisto/rna/bs_abundance_73.tsv	cloud-gce	3	singularity
cloud-gce-singularity	c7e3cac40c928c786d6cf80c19cb6b65	Kallisto/rna/bs_abundance_8.tsv	cloud-gce	3	singularity
cloud-gce-singularity	e5f9e9a08cc2f89afb4b0fa598e7eed0	Kallisto/rna/bs_abundance_82.tsv	cloud-gce	3	singularity
cloud-gce-singularity	74dd23f1033bc0c1e3e94a3d846c66d6	Kallisto/rna/bs_abundance_15.tsv	cloud-gce	3	singularity
cloud-gce-singularity	7d49f447d9b79677f59916d9509a3acb	Kallisto/rna/bs_abundance_20.tsv	cloud-gce	3	singularity
cloud-gce-singularity	3bbafcea701b572a40dc43c02fa31a27	Kallisto/rna/bs_abundance_85.tsv	cloud-gce	3	singularity
cloud-gce-singularity	8bdbb981c6d977dfc780d97f7bf27961	Kallisto/rna/bs_abundance_55.tsv	cloud-gce	3	singularity
cloud-gce-singularity	413f1a214888e631505eb25ef3a5a870	Kallisto/rna/bs_abundance_46.tsv	cloud-gce	3	singularity
cloud-gce-singularity	57dd48868ab34415d3e96d8688486a29	Kallisto/rna/bs_abundance_36.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a2af8df4c8af536031353c06f23eb745	Kallisto/rna/bs_abundance_49.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a4df3bf19d145a348036de076311386c	Kallisto/rna/bs_abundance_50.tsv	cloud-gce	3	singularity
cloud-gce-singularity	2d3c7688f501f37989f051e60643200f	Kallisto/rna/bs_abundance_62.tsv	cloud-gce	3	singularity
cloud-gce-singularity	9e32e50f7e01f5e7583fab9ec3fe51a6	Kallisto/rna/bs_abundance_47.tsv	cloud-gce	3	singularity
cloud-gce-singularity	1fefb6f793a7c9b9ca09145c66820f7c	Kallisto/rna/bs_abundance_92.tsv	cloud-gce	3	singularity
cloud-gce-singularity	f3651a48bb716bc0c76086764018439f	Kallisto/rna/bs_abundance_65.tsv	cloud-gce	3	singularity
cloud-gce-singularity	6ff33eb98e0688fe01263012fdc0f3a8	Kallisto/rna/bs_abundance_0.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a0d88ccfd6583d25739406dfe17d30e1	Kallisto/rna/bs_abundance_58.tsv	cloud-gce	3	singularity
cloud-gce-singularity	20cf529f9ba7b119d3375e0a2a003582	Kallisto/rna/bs_abundance_83.tsv	cloud-gce	3	singularity
cloud-gce-singularity	97ea8f1415f15d98991a24623b18fb43	Kallisto/rna/bs_abundance_14.tsv	cloud-gce	3	singularity
cloud-gce-singularity	73fe16b5b30effc950266d11bd72f3a4	Kallisto/rna/bs_abundance_71.tsv	cloud-gce	3	singularity
cloud-gce-singularity	c94c7101dd7278c529f09438186aa226	Kallisto/rna/run_info.json	cloud-gce	3	singularity
cloud-gce-singularity	73fb498003ada6f3398fe83ab6db67ff	Kallisto/rna/bs_abundance_4.tsv	cloud-gce	3	singularity
cloud-gce-singularity	a9def0171cf94b97cd4d999a3105acbf	Kallisto/rna/bs_abundance_12.tsv	cloud-gce	3	singularity
cloud-gce-singularity	f363f05087a467a84ec8ca9db975ee1d	Kallisto/rna/bs_abundance_13.tsv	cloud-gce	3	singularity
cloud-gce-singularity	3d2026e24c3678ff6de9c6598036c0cd	Kallisto/rna/bs_abundance_53.tsv	cloud-gce	3	singularity
cloud-gce-singularity	f1dbd4397d4e65b70c7611908923769c	Kallisto/rna/bs_abundance_11.tsv	cloud-gce	3	singularity
cloud-gce-singularity	4f4b9c706824c0bd6159d38f81adb393	Kallisto/rna/bs_abundance_86.tsv	cloud-gce	3	singularity
cloud-gce-singularity	1e4bce87ded6212913628e3a4f057da2	Kallisto/rna/bs_abundance_24.tsv	cloud-gce	3	singularity
cloud-gce-singularity	9c22548f517e5400346c565df966f1cd	Kallisto/rna/bs_abundance_70.tsv	cloud-gce	3	singularity
cloud-gce-singularity	d2f5435a0a02b92beaf2378a2de3db03	Bam/container.bam	cloud-gce	3	singularity
cloud-gce-singularity	da06522c53fc2fd931d218489c649c46	Fastq/rna_1.fq.gz	cloud-gce	3	singularity
cloud-gce-singularity	3c45ff416b862a3df55a7c2c91b7be7f	Fastq/rna_2.fq.gz	cloud-gce	3	singularity
cloud-gce-singularity	2cd026da34831a66a230c92149fcb60f	Fastq/dna_2.fq.gz	cloud-gce	3	singularity
cloud-gce-singularity	dd30a438785c9d4c4a1927b76d94e2db	Fastq/GM12878_2x75_split.tgz	cloud-gce	3	singularity
cloud-gce-singularity	12a3af3422e08cc39d3d7ba83147e536	Fastq/dna_1.fq.gz	cloud-gce	3	singularity
cloud-gce-docker	5af39e216b7fe8959553818ed53dbba9	RTG/container.HG002/index_files/rtg.css	cloud-gce	3	docker
cloud-gce-docker	a1756fd4fc5fa73f74437a11f5cb02d2	RTG/container.HG002/index_files/Alignment-Score-Distribution-(Unmated-Only).png	cloud-gce	3	docker
cloud-gce-docker	d895aa5fb1f18640abb64f091709f0f3	RTG/container.HG002/index_files/Mapping-Quality-(MAPQ)-Distribution.png	cloud-gce	3	docker
cloud-gce-docker	9d3273cf21e48fa5095c4a0991015198	RTG/container.HG002/index_files/Alignment-Score-Distribution-(Mated-Only).png	cloud-gce	3	docker
cloud-gce-docker	15a1f3502f07d3d12b9979a171c70f8f	RTG/container.HG002/index_files/Fragment-Length-Distribution.png	cloud-gce	3	docker
cloud-gce-docker	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.HG002/index_files/rtg_logo.png	cloud-gce	3	docker
cloud-gce-docker	cf178321d7f64e6b361ba8b41daa916c	RTG/container.HG002/alignments.bam	cloud-gce	3	docker
cloud-gce-docker	fa2439303fc7c16c7c3e9d9b54301815	RTG/container.HG002/alignments.bam.bai	cloud-gce	3	docker
cloud-gce-docker	be06d99f1ac20871219cf02e1fa60509	RTG/container.HG002/progress	cloud-gce	3	docker
cloud-gce-docker	e8f9ecea5cb536c70a1f9cff71f18345	RTG/container.HG002/rgstats.tsv	cloud-gce	3	docker
cloud-gce-docker	12c5d119b1dc960576a967b386c74a50	RTG/container.HG002/map.log	cloud-gce	3	docker
cloud-gce-docker	2a9b3768cd14c68d2b7ed426cac3b3db	RTG/container.HG002/alignments.bam.calibration	cloud-gce	3	docker
cloud-gce-docker	24a7d09f9748fed67b9767fca056ecc0	RTG/container.HG002/reportdata.tsv	cloud-gce	3	docker
cloud-gce-docker	621a8f8ed737ce0797db03de69b76a5c	RTG/container.HG002/done	cloud-gce	3	docker
cloud-gce-docker	6247f284fb582a8528eb8c35220c4e0e	RTG/container.HG002/summary.txt	cloud-gce	3	docker
cloud-gce-docker	bf83b393c00ea3aa4b5d5b14a3162ead	RTG/container.HG002/index.html	cloud-gce	3	docker
cloud-gce-docker	f682b3291dd57d1c92cfd58bf05db53f	RTG/HG004.2.10M.fastq.gz	cloud-gce	3	docker
cloud-gce-docker	40e47a6000ec5e6bcf5612bb92801896	RTG/HG003.2.10M.fastq.gz	cloud-gce	3	docker
cloud-gce-docker	337a5a331958cc999da63427c16f4309	RTG/container.trio/snps.vcf.gz	cloud-gce	3	docker
cloud-gce-docker	5af39e216b7fe8959553818ed53dbba9	RTG/container.trio/index_files/rtg.css	cloud-gce	3	docker
cloud-gce-docker	b99167b1a1f2f461a5b7a7c970749101	RTG/container.trio/index_files/table.css	cloud-gce	3	docker
cloud-gce-docker	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.trio/index_files/rtg_logo.png	cloud-gce	3	docker
cloud-gce-docker	1dfc226dc6e77e4e4f8e00d7c29c241a	RTG/container.trio/regions.bed.gz	cloud-gce	3	docker
cloud-gce-docker	01c0b72630c7cac39600ae9e4abb5d1a	RTG/container.trio/family.log	cloud-gce	3	docker
cloud-gce-docker	c5cc073f97b170c43455d4f9358777f8	RTG/container.trio/snps.vcf.gz.tbi	cloud-gce	3	docker
cloud-gce-docker	2fd9954565c95305597be05a5525f510	RTG/container.trio/progress	cloud-gce	3	docker
cloud-gce-docker	85bc5ae73467a858802aba720ea3a70b	RTG/container.trio/regions.bed.gz.tbi	cloud-gce	3	docker
cloud-gce-docker	bfeca1e5979229bad1ebaf9f70d4293e	RTG/container.trio/done	cloud-gce	3	docker
cloud-gce-docker	c511059d439fdeb27686797c1d90b9c9	RTG/container.trio/summary.txt	cloud-gce	3	docker
cloud-gce-docker	0b511ad445dddd6dd03655696ca095c4	RTG/container.trio/index.html	cloud-gce	3	docker
cloud-gce-docker	52807e0d569962033f8a87470e373c18	RTG/HG004.1.10M.fastq.gz	cloud-gce	3	docker
cloud-gce-docker	5af39e216b7fe8959553818ed53dbba9	RTG/container.HG004/index_files/rtg.css	cloud-gce	3	docker
cloud-gce-docker	5fc8a32c64432b6923287cf8dadd9d8d	RTG/container.HG004/index_files/Alignment-Score-Distribution-(Unmated-Only).png	cloud-gce	3	docker
cloud-gce-docker	cc90abbe237aeffb12021c81f7c9ae15	RTG/container.HG004/index_files/Mapping-Quality-(MAPQ)-Distribution.png	cloud-gce	3	docker
cloud-gce-docker	62480330b760d1a957dfa4297aae3aa7	RTG/container.HG004/index_files/Alignment-Score-Distribution-(Mated-Only).png	cloud-gce	3	docker
cloud-gce-docker	8f26146a93b409ebf1a303ff13c26766	RTG/container.HG004/index_files/Fragment-Length-Distribution.png	cloud-gce	3	docker
cloud-gce-docker	5f8da56f2cd3dea05e15be5d55fea548	RTG/container.HG004/index_files/rtg_logo.png	cloud-gce	3	docker
cloud-gce-docker	c1db7f7297a657744ba2d80112f70645	RTG/container.HG004/alignments.bam	cloud-gce	3	docker
cloud-gce-docker	9e2130bc85a2a21f2a00a78c68384e77	RTG/container.HG004/alignments.bam.bai	cloud-gce	3	docker
cloud-gce-docker	9f16cca7ce2a47d5048b1814f276aa1a	RTG/container.HG004/progress	cloud-gce	3	docker
cloud-gce-docker	c287af3692b5c5bee7db8ce922aa67fe	RTG/container.HG004/rgstats.tsv	cloud-gce	3	docker
cloud-gce-docker	4b262ddb5dece9d2d4a42bfaea9303c7	RTG/container.HG004/map.log	cloud-gce	3	docker
cloud-gce-docker	c67d5fb16d3ea6548696d1106751cb17	RTG/container.HG004/alignments.bam.calibration	cloud-gce	3	docker
cloud-gce-docker	7860de7de6124e0e43d1c83de909aadf	RTG/container.HG004/reportdata.tsv	cloud-gce	3	docker
cloud-gce-docker	aecea4d1f0301df3b0fbcfa7cb83fdf2	RTG/container.HG004/done	cloud-gce	3	docker
